date,season,team,opponent,runs,oppRuns,moneyLine,runLine,runLineOdds,total,overOdds,underOdds,oppMoneyLine,oppRunLine,oppRunLineOdds,projectedRuns,parkName,totalRuns,runDif
5/10/2014,2014,CHC,ATL,0,2,148,1.5,-165,7,110,-130,-163,-1.5,145,2.82,Turner Field,2,-2
5/10/2014,2014,HOU,BAL,4,5,131,1.5,-155,8.5,-115,-105,-146,-1.5,135,3.68,Camden Yards,9,-1
5/10/2014,2014,TEX,BOS,3,8,119,1.5,-145,9,105,-125,-129,-1.5,125,4.11,Rangers Ballpark,11,-5
5/10/2014,2014,ATL,CHC,2,0,-163,-1.5,145,7,110,-130,148,1.5,-165,4.34,Turner Field,2,2
5/10/2014,2014,COL,CIN,11,2,105,1.5,-205,8,100,-120,-115,-1.5,175,3.9,Great American Ballpark,13,9
5/10/2014,2014,TB,CLE,7,1,-126,-1.5,170,8,100,-120,116,1.5,-200,4.46,Tropicana Field,8,6
5/10/2014,2014,CIN,COL,2,11,-115,-1.5,175,8,100,-120,105,1.5,-205,4.28,Great American Ballpark,13,-9
5/10/2014,2014,ARI,CWS,4,3,107,1.5,-190,8.5,-108,-112,-117,-1.5,160,4.11,Guaranteed Rate Field,7,1
5/10/2014,2014,MIN,DET,3,9,235,1.5,105,8,-110,-110,-275,-1.5,-125,2.39,Comerica Park,12,-6
5/10/2014,2014,BAL,HOU,5,4,-146,-1.5,135,8.5,-115,-105,131,1.5,-155,5.04,Camden Yards,9,1
5/10/2014,2014,SEA,KC,3,1,126,1.5,-145,6.5,-120,100,-141,-1.5,125,2.88,T-Mobile Park,4,2
5/10/2014,2014,TOR,LAA,3,5,-105,-1.5,180,10,105,-125,-105,1.5,-210,5.12,Rogers Centre,8,-2
5/10/2014,2014,SF,LAD,2,6,143,1.5,-165,7,105,-125,-158,-1.5,145,2.88,Dodger Stadium,8,-4
5/10/2014,2014,SD,MIA,9,3,103,1.5,-180,6.5,-105,-115,-113,-1.5,160,3.2,PETCO Park,12,6
5/10/2014,2014,NYY,MIL,4,5,112,1.5,-200,7.5,-110,-110,-122,-1.5,170,3.54,Miller Park,9,-1
5/10/2014,2014,DET,MIN,9,3,-275,-1.5,-125,8,-110,-110,235,1.5,105,5.87,Comerica Park,12,6
5/10/2014,2014,PHI,NYM,5,4,116,1.5,-195,7,-115,-105,-126,-1.5,165,3.24,Citi Field,9,1
5/10/2014,2014,MIL,NYY,5,4,-122,-1.5,170,7.5,-110,-110,112,1.5,-200,4.12,Miller Park,9,1
5/10/2014,2014,WSH,OAK,3,4,155,1.5,-150,7,105,-125,-175,-1.5,130,2.75,Oakland Coliseum,7,-1
5/10/2014,2014,NYM,PHI,4,5,-126,-1.5,165,7,-115,-105,116,1.5,-195,3.9,Citi Field,9,-1
5/10/2014,2014,STL,PIT,3,4,-122,-1.5,140,7,-125,105,112,1.5,-160,3.85,PNC Park,7,-1
5/10/2014,2014,MIA,SD,3,9,-113,-1.5,160,6.5,-105,-115,103,1.5,-180,3.45,PETCO Park,12,-6
5/10/2014,2014,KC,SEA,1,3,-141,-1.5,125,6.5,-120,100,126,1.5,-145,3.8,T-Mobile Park,4,-2
5/10/2014,2014,LAD,SF,6,2,-158,-1.5,145,7,105,-125,143,1.5,-165,4.29,Dodger Stadium,8,4
5/10/2014,2014,PIT,STL,4,3,112,1.5,-160,7,-125,105,-122,-1.5,140,3.3,PNC Park,7,1
5/10/2014,2014,CLE,TB,1,7,116,1.5,-200,8,100,-120,-126,-1.5,170,3.7,Tropicana Field,8,-6
5/10/2014,2014,BOS,TEX,8,3,-129,-1.5,125,9,105,-125,119,1.5,-145,5.07,Rangers Ballpark,11,5
5/10/2014,2014,LAA,TOR,5,3,-105,1.5,-210,10,105,-125,-105,-1.5,180,5.12,Rogers Centre,8,2
5/10/2014,2014,OAK,WSH,4,3,-175,-1.5,130,7,105,-125,155,1.5,-150,4.45,Oakland Coliseum,7,1
5/11/2014,2014,CWS,ARI,1,5,-104,1.5,-170,9,-120,100,-106,-1.5,150,4.59,Guaranteed Rate Field,6,-4
5/11/2014,2014,CHC,ATL,2,5,135,1.5,-165,7,-120,100,-150,-1.5,145,2.98,Turner Field,7,-3
5/11/2014,2014,HOU,BAL,5,2,163,1.5,-140,8.5,-115,-105,-183,-1.5,120,3.23,Camden Yards,7,3
5/11/2014,2014,TEX,BOS,2,5,-102,1.5,-160,9.5,100,-120,-108,-1.5,140,4.8,Rangers Ballpark,7,-3
5/11/2014,2014,ATL,CHC,5,2,-150,-1.5,145,7,-120,100,135,1.5,-165,4.2,Turner Field,7,3
5/11/2014,2014,COL,CIN,1,4,118,1.5,-195,7.5,-110,-110,-128,-1.5,165,3.44,Great American Ballpark,5,-3
5/11/2014,2014,TB,CLE,5,6,-140,-1.5,160,7.5,-105,-115,125,1.5,-180,4.38,Tropicana Field,11,-1
5/11/2014,2014,CIN,COL,4,1,-128,-1.5,165,7.5,-110,-110,118,1.5,-195,4.21,Great American Ballpark,5,3
5/11/2014,2014,ARI,CWS,5,1,-106,-1.5,150,9,-120,100,-104,1.5,-170,4.63,Guaranteed Rate Field,6,4
5/11/2014,2014,MIN,DET,4,3,140,1.5,-155,9.5,-105,-115,-155,-1.5,135,3.96,Comerica Park,7,1
5/11/2014,2014,BAL,HOU,2,5,-183,-1.5,120,8.5,-115,-105,163,1.5,-140,5.5,Camden Yards,7,-3
5/11/2014,2014,SEA,KC,7,9,-140,-1.5,160,7,105,-125,125,1.5,-190,4.08,T-Mobile Park,16,-2
5/11/2014,2014,TOR,LAA,3,9,-128,-1.5,165,9,-115,-105,118,1.5,-185,5.05,Rogers Centre,12,-6
5/11/2014,2014,SF,LAD,7,4,153,1.5,-150,6,-120,100,-173,-1.5,130,2.37,Dodger Stadium,11,3
5/11/2014,2014,SD,MIA,5,4,-127,-1.5,180,7,105,-125,117,1.5,-210,3.92,PETCO Park,9,1
5/11/2014,2014,NYY,MIL,5,6,-102,1.5,-215,7.5,100,-120,-108,-1.5,185,3.79,Miller Park,11,-1
5/11/2014,2014,DET,MIN,3,4,-155,-1.5,135,9.5,-105,-115,140,1.5,-155,5.77,Comerica Park,7,-1
5/11/2014,2014,PHI,NYM,4,5,116,1.5,-210,6.5,-110,-110,-126,-1.5,180,3.01,Citi Field,9,-1
5/11/2014,2014,MIL,NYY,6,5,-108,-1.5,185,7.5,100,-120,-102,1.5,-215,3.89,Miller Park,11,1
5/11/2014,2014,WSH,OAK,1,9,125,1.5,-190,7,-125,105,-140,-1.5,160,3.11,Oakland Coliseum,10,-8
5/11/2014,2014,NYM,PHI,5,4,-126,-1.5,180,6.5,-110,-110,116,1.5,-210,3.62,Citi Field,9,1
5/11/2014,2014,STL,PIT,6,5,-115,-1.5,140,7.5,-110,-110,105,1.5,-160,4.01,PNC Park,11,1
5/11/2014,2014,MIA,SD,4,5,117,1.5,-210,7,105,-125,-127,-1.5,180,3.23,PETCO Park,9,-1
5/11/2014,2014,KC,SEA,9,7,125,1.5,-190,7,105,-125,-140,-1.5,160,3.11,T-Mobile Park,16,2
5/11/2014,2014,LAD,SF,4,7,-173,-1.5,130,6,-120,100,153,1.5,-150,3.8,Dodger Stadium,11,-3
5/11/2014,2014,PIT,STL,5,6,105,1.5,-160,7.5,-110,-110,-115,-1.5,140,3.66,PNC Park,11,-1
5/11/2014,2014,CLE,TB,6,5,125,1.5,-180,7.5,-105,-115,-140,-1.5,160,3.33,Tropicana Field,11,1
5/11/2014,2014,BOS,TEX,5,2,-108,-1.5,140,9.5,100,-120,-102,1.5,-160,4.93,Rangers Ballpark,7,3
5/11/2014,2014,LAA,TOR,9,3,118,1.5,-185,9,-115,-105,-128,-1.5,165,4.13,Rogers Centre,12,6
5/11/2014,2014,OAK,WSH,9,1,-140,-1.5,160,7,-125,105,125,1.5,-190,4.08,Oakland Coliseum,10,8
5/12/2014,2014,WSH,ARI,6,5,-117,-1.5,145,8,-105,-115,107,1.5,-165,4.31,Chase Field,11,1
5/12/2014,2014,SF,ATL,4,2,-105,1.5,-180,7,-105,-115,-105,-1.5,160,3.59,AT&T Park,6,2
5/12/2014,2014,DET,BAL,4,1,-105,1.5,-215,9,105,-125,-105,-1.5,185,4.61,Camden Yards,5,3
5/12/2014,2014,STL,CHC,5,17,-173,-1.5,130,7.5,-120,100,153,1.5,-150,4.75,Busch Stadium,22,-12
5/12/2014,2014,OAK,CWS,5,4,-210,-1.5,-101,8,-115,-105,180,1.5,-119,5.42,Oakland Coliseum,9,1
5/12/2014,2014,BAL,DET,1,4,-105,-1.5,185,9,105,-125,-105,1.5,-215,4.61,Camden Yards,5,-3
5/12/2014,2014,TEX,HOU,4,0,-140,-1.5,120,9,-120,100,125,1.5,-140,5.25,Minute Maid Park,4,4
5/12/2014,2014,TOR,LAA,7,3,-113,-1.5,175,9,-125,105,103,1.5,-205,4.77,Rogers Centre,10,4
5/12/2014,2014,MIA,LAD,5,6,130,1.5,-175,7,-142,122,-145,-1.5,155,3.04,Dodger Stadium,11,-1
5/12/2014,2014,LAD,MIA,6,5,-145,-1.5,155,7,-142,122,130,1.5,-175,4.14,Dodger Stadium,11,1
5/12/2014,2014,NYY,NYM,7,9,-173,-1.5,125,8.5,-123,103,153,1.5,-145,5.39,Yankee Stadium,16,-2
5/12/2014,2014,NYM,NYY,9,7,153,1.5,-145,8.5,-123,103,-173,-1.5,125,3.36,Yankee Stadium,16,2
5/12/2014,2014,CWS,OAK,4,5,180,1.5,-119,8,-115,-105,-210,-1.5,-101,2.86,Oakland Coliseum,9,-1
5/12/2014,2014,TB,SEA,5,12,141,1.5,-160,7,105,-125,-156,-1.5,140,2.9,T-Mobile Park,17,-7
5/12/2014,2014,ATL,SF,2,4,-105,-1.5,160,7,-105,-115,-105,1.5,-180,3.59,AT&T Park,6,-2
5/12/2014,2014,CHC,STL,17,5,153,1.5,-150,7.5,-120,100,-173,-1.5,130,2.96,Busch Stadium,22,12
5/12/2014,2014,SEA,TB,12,5,-156,-1.5,140,7,105,-125,141,1.5,-160,4.27,T-Mobile Park,17,7
5/12/2014,2014,HOU,TEX,0,4,125,1.5,-140,9,-120,100,-140,-1.5,120,4,Minute Maid Park,4,-4
5/12/2014,2014,LAA,TOR,3,7,103,1.5,-205,9,-125,105,-113,-1.5,175,4.43,Rogers Centre,10,-4
5/12/2014,2014,ARI,WSH,5,6,107,1.5,-165,8,-105,-115,-117,-1.5,145,3.86,Chase Field,11,-1
5/13/2014,2014,WSH,ARI,1,3,-134,-1.5,125,8,100,-120,119,1.5,-145,4.58,Chase Field,4,-2
5/13/2014,2014,SF,ATL,0,5,100,1.5,-180,7,-120,100,-110,-1.5,160,3.5,AT&T Park,5,-5
5/13/2014,2014,DET,BAL,4,1,-108,-1.5,150,9,105,-125,-102,1.5,-170,4.67,Camden Yards,5,3
5/13/2014,2014,MIN,BOS,8,6,119,1.5,-150,7.5,-110,-110,-134,-1.5,130,3.42,Target Field,14,2
5/13/2014,2014,STL,CHC,4,3,-230,-1.5,-110,6.5,-125,105,200,1.5,-110,4.53,Busch Stadium,7,1
5/13/2014,2014,SD,CIN,2,1,102,1.5,-215,7,-120,100,-112,-1.5,185,3.47,Great American Ballpark,3,1
5/13/2014,2014,TOR,CLE,5,4,-133,-1.5,160,9,-110,-110,118,1.5,-190,5.14,Rogers Centre,9,1
5/13/2014,2014,KC,COL,5,1,-150,-1.5,150,7,-120,100,135,1.5,-170,4.2,Kauffman Stadium,6,4
5/13/2014,2014,OAK,CWS,11,0,-195,-1.5,110,8.5,-120,100,175,1.5,-130,5.62,Oakland Coliseum,11,11
5/13/2014,2014,BAL,DET,1,4,-102,1.5,-170,9,105,-125,-108,-1.5,150,4.54,Camden Yards,5,-3
5/13/2014,2014,TEX,HOU,0,8,-114,-1.5,145,8,-115,-105,104,1.5,-165,4.26,Minute Maid Park,8,-8
5/13/2014,2014,COL,KC,1,5,135,1.5,-170,7,-120,100,-150,-1.5,150,2.98,Kauffman Stadium,6,-4
5/13/2014,2014,PHI,LAA,3,4,-180,-1.5,125,7.5,-110,-110,160,1.5,-145,4.82,Citizens Bank Park,7,-1
5/13/2014,2014,MIA,LAD,1,7,145,1.5,-160,8,-105,-115,-160,-1.5,140,3.27,Dodger Stadium,8,-6
5/13/2014,2014,LAD,MIA,7,1,-160,-1.5,140,8,-105,-115,145,1.5,-160,4.92,Dodger Stadium,8,6
5/13/2014,2014,PIT,MIL,2,5,103,1.5,-220,7.5,100,-120,-113,-1.5,190,3.69,Miller Park,7,-3
5/13/2014,2014,BOS,MIN,6,8,-134,-1.5,130,7.5,-110,-110,119,1.5,-150,4.29,Target Field,14,-2
5/13/2014,2014,NYY,NYM,7,12,-141,-1.5,155,8.5,-113,-107,126,1.5,-175,4.97,Yankee Stadium,19,-5
5/13/2014,2014,NYM,NYY,12,7,126,1.5,-175,8.5,-113,-107,-141,-1.5,155,3.76,Yankee Stadium,19,5
5/13/2014,2014,CWS,OAK,0,11,175,1.5,-130,8.5,-120,100,-195,-1.5,110,3.09,Oakland Coliseum,11,-11
5/13/2014,2014,LAA,PHI,4,3,160,1.5,-145,7.5,-110,-110,-180,-1.5,125,2.88,Citizens Bank Park,7,1
5/13/2014,2014,MIL,PIT,5,2,-113,-1.5,190,7.5,100,-120,103,1.5,-220,3.98,Miller Park,7,3
5/13/2014,2014,CIN,SD,1,2,-112,-1.5,185,7,-120,100,102,1.5,-215,3.7,Great American Ballpark,3,-1
5/13/2014,2014,TB,SEA,2,1,-122,-1.5,140,6.5,-115,-105,112,1.5,-160,3.57,T-Mobile Park,3,1
5/13/2014,2014,ATL,SF,5,0,-110,-1.5,160,7,-120,100,100,1.5,-180,3.67,AT&T Park,5,5
5/13/2014,2014,CHC,STL,3,4,200,1.5,-110,6.5,-125,105,-230,-1.5,-110,2.17,Busch Stadium,7,-1
5/13/2014,2014,SEA,TB,1,2,112,1.5,-160,6.5,-115,-105,-122,-1.5,140,3.07,T-Mobile Park,3,-1
5/13/2014,2014,HOU,TEX,8,0,104,1.5,-165,8,-115,-105,-114,-1.5,145,3.92,Minute Maid Park,8,8
5/13/2014,2014,CLE,TOR,4,5,118,1.5,-190,9,-110,-110,-133,-1.5,160,4.13,Rogers Centre,9,-1
5/13/2014,2014,ARI,WSH,3,1,119,1.5,-145,8,100,-120,-134,-1.5,125,3.65,Chase Field,4,2
5/14/2014,2014,WSH,ARI,5,1,111,1.5,-205,7.5,-105,-115,-121,-1.5,175,3.55,Chase Field,6,4
5/14/2014,2014,SF,ATL,10,4,-133,-1.5,175,7,105,-125,118,1.5,-205,4,AT&T Park,14,6
5/14/2014,2014,DET,BAL,7,5,-113,-1.5,140,7.5,-110,-110,103,1.5,-160,3.98,Camden Yards,12,2
5/14/2014,2014,MIN,BOS,4,9,117,1.5,-145,8.5,100,-120,-127,-1.5,126,3.92,Target Field,13,-5
5/14/2014,2014,TOR,CLE,4,15,-108,-1.5,180,9,-125,105,-102,1.5,-210,4.67,Rogers Centre,19,-11
5/14/2014,2014,KC,COL,3,2,-130,-1.5,160,7.5,105,-125,115,1.5,-190,4.24,Kauffman Stadium,5,1
5/14/2014,2014,OAK,CWS,2,4,-200,-1.5,100,9,-105,-115,170,1.5,-120,6,Oakland Coliseum,6,-2
5/14/2014,2014,BAL,DET,5,7,103,1.5,-160,7.5,-110,-110,-113,-1.5,140,3.69,Camden Yards,12,-2
5/14/2014,2014,TEX,HOU,4,5,-116,-1.5,140,8.5,-105,-115,106,1.5,-160,4.56,Minute Maid Park,9,-1
5/14/2014,2014,COL,KC,2,3,115,1.5,-190,7.5,105,-125,-130,-1.5,160,3.49,Kauffman Stadium,5,-1
5/14/2014,2014,PHI,LAA,0,3,-101,1.5,-165,7.5,-110,-110,-109,-1.5,145,3.77,Citizens Bank Park,3,-3
5/14/2014,2014,MIA,LAD,13,3,142,1.5,-165,8.5,100,-120,-157,-1.5,145,3.51,Dodger Stadium,16,10
5/14/2014,2014,LAD,MIA,3,13,-157,-1.5,145,8.5,100,-120,142,1.5,-165,5.19,Dodger Stadium,16,-10
5/14/2014,2014,PIT,MIL,4,1,107,1.5,-205,7.5,-105,-115,-117,-1.5,175,3.62,Miller Park,5,3
5/14/2014,2014,BOS,MIN,9,4,-127,-1.5,126,8.5,100,-120,117,1.5,-145,4.76,Target Field,13,5
5/14/2014,2014,NYY,NYM,4,0,-155,-1.5,115,6.5,105,-125,140,1.5,-135,3.95,Citi Field,4,4
5/14/2014,2014,NYM,NYY,0,4,140,1.5,-135,6.5,105,-125,-155,-1.5,115,2.71,Citi Field,4,-4
5/14/2014,2014,CWS,OAK,4,2,170,1.5,-120,9,-105,-115,-200,-1.5,100,3.33,Oakland Coliseum,6,2
5/14/2014,2014,LAA,PHI,3,0,-109,-1.5,145,7.5,-110,-110,-101,1.5,-165,3.91,Citizens Bank Park,3,3
5/14/2014,2014,MIL,PIT,1,4,-117,-1.5,175,7.5,-105,-115,107,1.5,-205,4.04,Miller Park,5,-3
5/14/2014,2014,TB,SEA,2,0,-117,-1.5,145,8,-110,-110,107,1.5,-165,4.31,T-Mobile Park,2,2
5/14/2014,2014,ATL,SF,4,10,118,1.5,-205,7,105,-125,-133,-1.5,175,3.21,AT&T Park,14,-6
5/14/2014,2014,SEA,TB,0,2,107,1.5,-165,8,-110,-110,-117,-1.5,145,3.86,T-Mobile Park,2,-2
5/14/2014,2014,HOU,TEX,5,4,106,1.5,-160,8.5,-105,-115,-116,-1.5,140,4.13,Minute Maid Park,9,1
5/14/2014,2014,CLE,TOR,15,4,-102,1.5,-210,9,-125,105,-108,-1.5,180,4.54,Rogers Centre,19,11
5/14/2014,2014,ARI,WSH,1,5,-121,-1.5,175,7.5,-105,-115,111,1.5,-205,4.11,Chase Field,6,-4
5/15/2014,2014,KC,BAL,1,2,-140,-1.5,160,7,105,-125,125,1.5,-190,4.08,Kauffman Stadium,3,-1
5/15/2014,2014,MIN,BOS,4,3,111,1.5,-155,7.5,-110,-110,-121,-1.5,135,3.55,Target Field,7,1
5/15/2014,2014,STL,CHC,5,3,-195,-1.5,120,6.5,-110,-110,175,1.5,-140,4.3,Busch Stadium,8,2
5/15/2014,2014,SD,CIN,0,5,125,1.5,-180,6.5,-110,-110,-140,-1.5,160,2.89,Great American Ballpark,5,-5
5/15/2014,2014,SD,CIN,6,1,-115,-1.5,140,7,-125,105,105,1.5,-160,3.74,Great American Ballpark,7,5
5/15/2014,2014,TOR,CLE,4,2,-105,-1.5,185,9.5,-105,-115,-105,1.5,-215,4.87,Rogers Centre,6,2
5/15/2014,2014,BAL,KC,2,1,125,1.5,-190,7,105,-125,-140,-1.5,160,3.11,Kauffman Stadium,3,1
5/15/2014,2014,TB,LAA,5,6,131,1.5,-170,9,-105,-115,-146,-1.5,150,3.9,Angel Stadium,11,-1
5/15/2014,2014,SF,MIA,6,4,-146,-1.5,160,7,104,-124,131,1.5,-190,4.15,AT&T Park,10,2
5/15/2014,2014,PIT,MIL,3,4,137,1.5,-160,8,-120,100,-152,-1.5,140,3.38,Miller Park,7,-1
5/15/2014,2014,BOS,MIN,3,4,-121,-1.5,135,7.5,-110,-110,111,1.5,-155,4.11,Target Field,7,-1
5/15/2014,2014,NYY,NYM,1,0,-114,-1.5,145,7,-120,100,104,1.5,-165,3.73,Citi Field,1,1
5/15/2014,2014,NYM,NYY,0,1,104,1.5,-165,7,-120,100,-114,-1.5,145,3.43,Citi Field,1,-1
5/15/2014,2014,MIL,PIT,4,3,-152,-1.5,140,8,-120,100,137,1.5,-160,4.83,Miller Park,7,1
5/15/2014,2014,CIN,SD,5,0,-140,-1.5,160,6.5,-110,-110,125,1.5,-180,3.79,Great American Ballpark,5,5
5/15/2014,2014,CIN,SD,1,6,105,1.5,-160,7,-125,105,-115,-1.5,140,3.41,Great American Ballpark,7,-5
5/15/2014,2014,MIA,SF,4,6,131,1.5,-190,7,104,-124,-146,-1.5,160,3.03,AT&T Park,10,-2
5/15/2014,2014,CHC,STL,3,5,175,1.5,-140,6.5,-110,-110,-195,-1.5,120,2.36,Busch Stadium,8,-2
5/15/2014,2014,LAA,TB,6,5,-146,-1.5,150,9,-105,-115,131,1.5,-170,5.34,Angel Stadium,11,1
5/15/2014,2014,CLE,TOR,2,4,-105,1.5,-215,9.5,-105,-115,-105,-1.5,185,4.87,Rogers Centre,6,-2
